INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION
20051049,11/03/2020 03:08:00 PM,,MED,N,B,M,50,DE,N,Y,265.13,N
138195,11/03/2020 07:42:29 PM,,MIN,N,B,M,46,DE,N,N,120.05,Y
20071906,11/03/2020 11:55:03 PM,,MED,Y,W,M,52,DE,N,N,140.30,Y
20211896,11/04/2020 11:49:38 AM,,MED,N,B,M,26,DE,N,N,110-125.25,Y
20022248,11/04/2020 04:59:27 PM,,MED,Y,B,M,30,DE,N,N,110-125.25,N
20211903,11/04/2020 08:55:37 PM,,MED,Y,W,M,48,DE,N,N,125.25,N
20211904,11/04/2020 09:28:32 PM,,MAX,Y,B,M,19,DE,N,Y,160.15,Y
20156893,11/04/2020 09:42:49 PM,,MAX,Y,O,M,23,DE,N,N,265.03,Y
20211908,11/05/2020 01:57:49 AM,,MED,N,O,M,46,DE,N,N,125.25,N
20211912,11/05/2020 12:23:00 PM,,MED,N,B,M,21,DE,N,N,110-125.25,Y
20209625,11/05/2020 02:03:00 PM,,MAX,N,B,M,20,DE,N,Y,160.15,Y
105982,11/05/2020 03:46:41 PM,,MED,N,B,M,47,DE,N,Y,125.25,N
16014,11/05/2020 06:09:34 PM,,MIN,Y,O,M,38,DE,N,N,215.52,N
20193436,11/05/2020 07:02:15 PM,,MIN,N,B,M,52,DE,N,N,160.10,N
20108477,11/05/2020 10:58:00 PM,,MAX,N,B,M,25,DEP,N,Y,125.25,Y
48285,11/06/2020 01:18:00 AM,,MED,Y,B,M,41,DE,N,Y,130.65,Y
20211924,11/06/2020 03:39:58 PM,,MED,N,O,M,58,DEP,N,N,160.15,N
20064950,11/06/2020 07:35:50 PM,,MAX,N,B,M,27,DE,N,Y,140.30,Y
124121,11/07/2020 12:36:35 AM,,MED,N,B,M,32,DE,N,Y,125.25,Y
10006151,11/07/2020 02:43:00 PM,,MED,Y,B,M,34,DE,N,N,125.25,N
131038,11/07/2020 03:08:26 PM,,MED,N,B,M,30,DE,N,N,110-125.25,N
133503,11/07/2020 05:15:50 PM,,MED,Y,B,M,44,DEP,N,Y,220.09,Y
20209756,11/07/2020 10:28:54 PM,,MED,Y,B,M,20,DE,N,N,110-125.25,Y
20108791,11/08/2020 01:08:19 PM,,MED,Y,O,M,66,DEP,N,N,130.53,N
20211424,11/08/2020 02:49:49 PM,,MAX,N,O,M,23,DE,N,N,220.39,Y
20210291,11/08/2020 07:00:39 PM,,MED,N,B,M,22,DE,N,Y,265.03,Y
34675,11/09/2020 12:20:03 PM,,MAX,Y,O,M,32,DE,N,N,140.25,Y
20211964,11/09/2020 12:35:50 PM,,MED,Y,B,M,28,DE,N,N,125.25,Y
20211207,11/09/2020 05:23:13 PM,,MAX,N,O,M,19,DE,N,Y,110-125.25,Y
20053384,11/09/2020 08:55:43 PM,,MAX,Y,B,M,27,DE,N,Y,125.25,Y
69487,11/10/2020 01:31:44 AM,,MIN,N,B,M,46,DE,N,N,215.51,N
20156815,11/10/2020 10:07:49 PM,,MAX,Y,O,M,24,DE,N,Y,160.15,Y
9996,11/11/2020 01:04:02 AM,,MIN,N,B,M,44,DE,N,N,1192(3),N
137849,11/11/2020 03:10:19 AM,,MED,N,B,M,30,DE,N,N,125.25,Y
20167508,11/11/2020 12:52:40 PM,,MAX,Y,B,M,28,DE,N,N,130.96,Y
20211985,11/11/2020 01:29:36 PM,,MED,N,B,M,38,DE,N,N,110-125.25,Y
115175,11/11/2020 07:17:00 PM,,MAX,Y,B,M,50,DE,N,N,125.25,Y
20115379,11/12/2020 12:10:29 AM,,MED,Y,O,M,28,DE,N,N,130.96,N
20206610,11/12/2020 02:32:00 AM,,MED,Y,O,M,21,DE,N,N,160.15,Y
17936,11/13/2020 11:54:20 AM,,MAX,Y,B,M,54,DE,N,Y,160.05,Y
20024494,11/13/2020 04:24:14 PM,,MED,Y,B,M,30,DE,N,Y,1192(2),N
20165855,11/13/2020 04:31:00 PM,,MAX,Y,B,M,23,DE,N,Y,160.10,Y
20194388,11/13/2020 05:25:00 PM,,MIN,Y,B,M,53,DE,N,N,120.10,N
20211031,11/14/2020 12:45:21 AM,,MIN,Y,B,M,51,DE,N,N,110-125.25,N
20212031,11/14/2020 01:59:23 AM,,MED,N,W,M,41,DE,N,N,130.35,N
20037065,11/14/2020 12:20:04 PM,,MAX,Y,B,M,32,DE,N,N,140.25,Y
65590,11/14/2020 04:55:52 PM,,MIN,Y,W,M,36,SSR,N,N,,N
20067995,11/14/2020 08:51:06 PM,,MED,Y,O,M,27,DE,N,N,110-125.25,Y
20093132,11/14/2020 09:12:33 PM,,MED,Y,B,M,35,DEP,N,N,130.35,N
20173552,11/14/2020 10:50:54 PM,,MED,Y,W,M,44,DE,N,N,160.15,N
20007705,11/15/2020 01:34:58 AM,,MAX,Y,W,M,39,DE,N,N,215.51,Y
55242,11/15/2020 04:40:33 PM,,MAX,Y,O,M,37,DNS,N,N,,Y
146913,11/15/2020 10:41:15 PM,,MED,Y,B,M,36,DE,N,N,120.05,Y
20198403,11/16/2020 01:21:14 PM,,MED,N,O,M,23,DE,N,N,120.10,N
20199113,11/16/2020 04:11:25 PM,,MED,N,O,M,25,DE,N,N,130.30,Y
20036421,11/16/2020 04:20:52 PM,,MED,N,B,M,34,DE,N,N,130.50,Y
16763,11/16/2020 05:32:20 PM,,MED,Y,B,M,42,DE,N,N,125.25,N
20142738,11/17/2020 02:56:15 PM,,MED,N,O,M,28,DEP,N,N,125.25,N
12974,11/17/2020 02:57:26 PM,,MIN,N,O,M,57,DE,N,N,140.25,N
166590,11/17/2020 10:43:00 PM,,MED,N,B,M,50,DE,N,N,130.50,Y
53889,11/18/2020 01:12:56 AM,,MIN,Y,O,M,50,DE,N,N,160.15,N
10013714,11/18/2020 01:42:55 PM,,MAX,Y,B,M,36,DE,N,N,CO,N
86509,11/18/2020 03:37:08 PM,,MAX,Y,B,M,34,DE,N,N,130.35,Y
13059,11/18/2020 08:48:13 PM,,MED,Y,B,M,59,DE,N,N,140.20,N
20094363,11/19/2020 12:40:03 AM,,MED,Y,B,M,29,DE,N,N,120.18,Y
61122,11/19/2020 10:58:13 AM,,MED,Y,B,M,40,DE,N,N,130.50,Y
55878,11/19/2020 04:18:55 PM,,MAX,Y,O,M,32,SSR,N,Y,,Y
20212093,11/19/2020 04:21:20 PM,,MIN,N,B,M,66,DE,N,N,220.77,N
137731,11/19/2020 04:23:26 PM,,MED,Y,O,M,36,DE,N,N,135.20,N
20176659,11/19/2020 05:00:41 PM,,MIN,Y,B,M,33,DE,N,N,265.09,N
118055,11/19/2020 05:25:13 PM,,MED,Y,B,M,52,DE,N,N,135.20,N
20059836,11/19/2020 07:38:44 PM,,MAX,N,B,M,29,DEP,N,Y,265.03,Y
20032548,11/20/2020 01:47:39 AM,,MED,N,B,M,29,DE,N,N,110-125.25,Y
20212108,11/20/2020 12:03:19 PM,,MIN,Y,B,M,22,DE,N,N,160.10,Y
20212109,11/20/2020 12:04:08 PM,,MED,N,A,M,43,DE,N,N,130.35,N
20003272,11/20/2020 02:42:24 PM,,MAX,Y,W,M,33,DE,N,N,220.16,Y
20210984,11/20/2020 03:27:00 PM,,MAX,Y,B,M,19,DE,N,Y,160.15,Y
84496,11/20/2020 06:05:00 PM,,MIN,Y,O,M,46,SSR,N,N,,N
20212115,11/20/2020 06:15:18 PM,,MED,Y,A,M,25,DE,N,N,110-125.25,Y
34167,11/20/2020 09:01:25 PM,,MED,N,B,M,57,DPV,N,N,,Y
20149592,11/21/2020 01:13:30 AM,,MAX,N,B,M,24,DE,N,Y,160.15,Y
20042047,11/21/2020 12:45:00 PM,,MAX,Y,B,M,30,DE,N,N,110-125.25,Y
20201135,11/21/2020 01:17:49 PM,,MAX,Y,B,F,32,DE,N,N,110-125.25,Y
20024987,11/22/2020 01:21:00 AM,,MED,N,B,M,40,DE,N,N,125.25,Y
20073012,11/22/2020 12:00:00 PM,,MAX,Y,W,M,26,DE,N,Y,CO,Y
20209936,11/22/2020 08:16:22 PM,,MAX,N,B,M,19,DE,N,Y,265.03,Y
20189137,11/23/2020 12:31:11 PM,,MAX,Y,O,M,31,DE,N,N,CO,Y
20129190,11/23/2020 05:33:00 PM,,MAX,Y,B,M,25,DE,N,Y,110-125.25,Y
20176732,11/24/2020 12:40:17 AM,,MED,Y,B,M,53,DE,N,N,125.25,Y
20212150,11/24/2020 01:09:09 AM,,MED,Y,B,M,26,DE,N,N,160.15,N
45187,11/24/2020 02:38:00 PM,,MED,Y,B,M,38,DE,N,N,110-125.25,N
20115989,11/24/2020 02:43:02 PM,,MAX,Y,B,M,29,DE,N,N,130.96,Y
20048199,11/24/2020 03:49:32 PM,,MED,Y,B,M,52,SSR,N,N,,Y
20080734,11/24/2020 05:49:00 PM,,MAX,Y,B,M,28,DE,N,Y,125.25,Y
20070778,11/24/2020 07:12:19 PM,,MAX,Y,B,M,31,DE,N,N,160.15,Y
20212156,11/24/2020 08:40:44 PM,,MIN,N,B,M,43,DE,N,N,265.12,N
52370,11/24/2020 11:19:01 PM,,MED,Y,W,M,41,DE,N,N,140.25,Y
20207534,11/24/2020 11:28:08 PM,,MAX,Y,O,M,21,DE,N,N,110-125.25,Y
25615,11/24/2020 11:57:42 PM,,MIN,N,W,M,36,DE,N,N,265.03,N
20212161,11/25/2020 10:55:52 AM,,MIN,N,W,M,67,DE,N,N,265.03,N
51644,11/25/2020 12:27:30 PM,,MED,Y,O,M,45,DE,N,N,130.53,Y
20093808,11/25/2020 03:33:02 PM,,MAX,Y,B,M,35,DE,N,N,125.25,Y
3821,11/25/2020 05:57:23 PM,,MED,N,B,M,41,SSR,N,N,,N
20150878,11/25/2020 08:12:35 PM,,MAX,Y,O,M,24,DE,N,N,110-125.25,Y
20212173,11/26/2020 03:51:06 PM,,MIN,N,O,M,30,DE,N,N,220.21,N
76586,11/26/2020 06:59:38 PM,,MED,N,B,M,32,DE,N,N,110-125.25,Y
170519,11/26/2020 07:10:12 PM,,MAX,Y,B,M,59,DEP,N,N,140.25,Y
20181979,11/26/2020 08:10:43 PM,,MAX,Y,O,M,28,DE,N,N,160.10,Y
20113992,11/26/2020 08:28:40 PM,,MED,Y,B,M,24,DE,N,Y,265.03,N
163689,11/26/2020 08:46:31 PM,,MED,Y,O,M,32,DE,N,N,140.25,Y
46736,11/27/2020 01:16:23 AM,,MED,Y,B,M,35,DE,N,N,220.16,N
20212185,11/27/2020 12:49:00 PM,,MAX,Y,B,M,23,DE,N,N,125.25,Y
20197268,11/28/2020 12:30:55 AM,,MED,N,B,M,61,DE,N,N,140.25,N
10012992,11/28/2020 05:19:29 PM,,MIN,N,B,M,41,DE,N,N,160.10,N
20170758,11/29/2020 05:06:11 PM,,MED,Y,A,M,23,DE,N,N,160.15,N
20212207,11/29/2020 05:21:00 PM,,MAX,Y,O,M,22,DPV,N,Y,,Y
36052,11/30/2020 01:15:32 PM,,MAX,Y,O,M,35,DE,N,N,160.15,Y
20078743,12/01/2020 07:56:39 AM,,MED,Y,B,M,30,DE,N,N,CO,N
20212225,12/01/2020 12:22:26 PM,,MED,Y,B,M,19,DE,N,N,110-265.03,Y
20005224,12/01/2020 04:20:00 PM,,MAX,N,B,M,61,DE,N,N,125.25,N
20212229,12/01/2020 05:23:55 PM,,MED,N,O,M,39,CS,N,N,130.96,N
20594,12/02/2020 09:47:16 AM,,MAX,Y,O,M,40,DE,N,N,110-125.25,N
20087778,12/02/2020 02:37:00 PM,,MIN,Y,B,M,25,DE,N,N,110-125.25,Y
20156552,12/03/2020 12:32:23 AM,,MAX,N,B,M,22,DEP,N,Y,265.03,Y
12250,12/03/2020 01:45:29 AM,,MED,N,W,M,36,DE,N,N,140.25,N
20045256,12/03/2020 10:50:10 AM,,MED,Y,O,M,40,DE,N,N,110-125.25,Y
20168215,12/03/2020 11:30:00 AM,,MAX,Y,B,M,22,DE,N,N,160.15,Y
20140778,12/03/2020 04:51:35 PM,,MAX,Y,B,M,25,DEP,N,Y,265.03,Y
20022898,12/03/2020 08:36:48 PM,,MAX,N,B,M,31,DE,N,Y,230.34,Y
64367,12/03/2020 08:54:03 PM,,MED,Y,W,M,43,DE,N,N,110-140.25,N
150758,12/04/2020 12:08:12 AM,,MED,Y,B,M,43,DE,N,N,130.50,N
20148237,12/04/2020 04:57:28 PM,,MAX,N,B,M,29,DE,N,Y,110-125.25,Y
20181431,12/04/2020 05:02:50 PM,,MAX,Y,B,M,21,DE,N,Y,160.15,Y
162496,12/04/2020 05:17:50 PM,,MIN,Y,O,M,58,DE,N,N,230.34,N
20212280,12/05/2020 04:30:11 AM,,MED,N,O,M,38,DE,N,N,130.80,N
20170890,12/05/2020 02:55:00 PM,,MAX,Y,B,M,23,DE,N,Y,110-125.25,Y
20212283,12/05/2020 03:18:45 PM,,MED,N,B,M,31,DE,N,N,125.25,N
20190360,12/05/2020 04:36:50 PM,,MAX,Y,B,M,35,DE,N,Y,110-120.10,Y
144916,12/05/2020 05:19:58 PM,,MAX,Y,B,M,38,DE,N,N,140.25,Y
20147471,12/06/2020 08:59:46 PM,,MED,N,B,M,40,DE,N,N,160.15,N
20029150,12/07/2020 12:32:16 PM,,MED,N,B,M,52,DE,N,N,160.15,Y
10005017,12/07/2020 08:14:06 PM,,MIN,N,W,M,30,DE,N,N,110-125.25,N
20212305,12/07/2020 11:34:30 PM,,MIN,N,B,M,33,DE,N,N,265.03,N
20212307,12/08/2020 12:05:06 AM,,MED,N,W,M,24,DE,N,N,125.25,N
20211300,12/08/2020 02:39:00 AM,,MAX,Y,B,M,21,DE,N,N,160.15,Y
20206226,12/08/2020 12:54:50 PM,,MED,N,O,M,34,DE,N,N,130.35,N
20212313,12/08/2020 04:00:00 PM,,MAX,N,B,M,19,DE,N,Y,110-125.25,Y
20075803,12/08/2020 06:06:18 PM,,MED,Y,W,M,37,DE,N,Y,265.03,N
20208006,12/08/2020 07:05:52 PM,,MAX,Y,B,M,21,DE,N,N,160.15,Y
20212314,12/08/2020 11:57:10 PM,,MAX,N,B,M,24,DE,N,Y,110-125.25,Y
21877,12/09/2020 12:58:10 AM,,MED,Y,B,M,34,DE,N,N,220.39,N
20212324,12/09/2020 04:02:40 PM,,MIN,N,B,M,37,DE,N,N,220.77,N
20158102,12/09/2020 04:36:57 PM,,MAX,Y,O,M,38,DE,N,N,155.35,Y
160095,12/10/2020 12:24:13 AM,,MED,Y,B,M,34,DE,N,N,130.35,N
148035,12/10/2020 01:35:55 AM,,MAX,Y,W,M,32,DE,N,Y,265.03,Y
20194796,12/10/2020 12:55:00 PM,,MAX,N,B,M,32,DE,N,N,125.25,Y
20110250,12/10/2020 01:17:14 PM,,MED,Y,B,M,32,DE,N,N,160.10,N
10004946,12/10/2020 11:09:49 PM,,MAX,N,B,M,39,DE,N,Y,110-125.25,Y
67819,12/11/2020 01:14:00 AM,,MIN,Y,B,M,38,DE,N,N,140.30,N
30906,12/11/2020 03:37:47 PM,,MED,N,B,M,41,DE,N,Y,230.34,Y
20137282,12/11/2020 08:57:05 PM,,MIN,Y,B,M,29,DE,N,N,110-125.27,N
20212357,12/11/2020 09:09:36 PM,,MIN,Y,B,M,33,DE,N,N,105.10,N
20212362,12/12/2020 12:57:39 AM,,MIN,N,I,M,29,DE,N,N,105.15,Y
145142,12/12/2020 12:09:19 PM,,MED,Y,O,M,45,SSR,N,Y,,N
20190694,12/12/2020 05:02:23 PM,,MAX,Y,O,M,23,DE,N,N,125.25,Y
20185454,12/12/2020 08:12:07 PM,,MAX,Y,B,M,26,DE,N,Y,160.15,Y
20155042,12/13/2020 01:00:33 AM,,MED,Y,B,M,30,DE,N,N,140.30,Y
20127282,12/13/2020 01:20:56 AM,,MAX,N,W,M,24,DE,N,Y,265.03,Y
20096203,12/13/2020 12:12:41 PM,,MIN,N,O,M,56,DE,N,N,215.52,N
29855,12/13/2020 12:24:17 PM,,MED,Y,B,M,56,DE,N,N,130.53,N
20072585,12/13/2020 04:21:13 PM,,MAX,N,W,M,27,DE,N,Y,140.30,Y
20064561,12/13/2020 04:29:23 PM,,MED,N,B,M,33,DE,N,N,140.30,N
23979,12/13/2020 04:42:11 PM,,MIN,Y,O,M,43,DE,N,N,140.25,N
20212389,12/14/2020 11:43:20 AM,,MAX,Y,B,M,21,DE,N,Y,265.03,Y
10003484,12/14/2020 11:54:22 AM,,MED,N,O,M,35,DE,N,N,110-120.10,Y
20206440,12/14/2020 01:24:29 PM,,MED,Y,O,M,29,DE,N,N,110-160.10,N
2448,12/14/2020 04:51:57 PM,,MAX,Y,B,M,34,DE,N,N,120.10,Y
20166957,12/15/2020 10:49:00 AM,,MED,Y,O,M,26,DE,N,N,265.03,Y
20011823,12/15/2020 07:40:03 PM,,MAX,Y,B,M,28,DE,N,N,110-160.10,Y
20723,12/15/2020 09:09:58 PM,,MED,Y,O,M,42,DE,N,N,120.10,N
20177963,12/16/2020 12:10:46 AM,,MAX,N,O,M,21,DE,N,N,120.07,Y
122143,12/16/2020 04:35:04 PM,,MED,Y,O,M,45,DE,N,N,125.25,N
22314,12/16/2020 05:25:12 PM,,MAX,Y,O,M,40,DE,N,N,160.15,Y
20191943,12/16/2020 05:33:14 PM,,MAX,Y,B,M,24,DE,N,N,110-125.25,Y
20212425,12/17/2020 12:34:51 PM,,MAX,Y,B,M,26,DE,N,N,125.25,Y
105954,12/17/2020 02:30:48 PM,,MIN,N,B,M,55,DNS,N,N,,N
20212427,12/17/2020 03:29:00 PM,,MED,N,B,M,32,DE,N,N,125.25,Y
20212429,12/17/2020 05:01:31 PM,,MED,N,B,M,40,DE,N,N,125.25,N
20154660,12/17/2020 05:09:40 PM,,MED,N,O,M,53,DE,N,N,220.16,Y
20166864,12/18/2020 12:35:54 AM,,MAX,Y,B,M,25,DE,N,N,160.05,N
20125640,12/18/2020 03:17:07 AM,,MED,N,W,M,38,DE,N,N,120.05,Y
20086034,12/18/2020 03:30:04 AM,,MAX,N,B,M,26,DE,N,Y,125.25,Y
20212255,12/18/2020 11:02:00 PM,,MAX,N,B,M,20,DE,N,Y,105.17,Y
20212438,12/19/2020 02:19:16 AM,,MED,Y,O,M,53,DE,N,N,125.25,N
20081954,12/19/2020 05:27:15 AM,,MED,Y,B,F,31,DE,N,N,230.34,Y
20063265,12/19/2020 05:55:02 AM,,MED,N,B,M,29,DE,N,Y,230.34,N
140921,12/19/2020 04:06:08 PM,,MED,Y,B,M,51,DE,N,N,125.25,Y
20200940,12/19/2020 04:36:13 PM,,MIN,N,A,M,38,SSR,N,N,,Y
46339,12/19/2020 08:29:19 PM,,MIN,N,O,M,52,DE,N,N,140.25,Y
20142126,12/20/2020 02:12:00 PM,,MAX,Y,B,M,25,DE,N,Y,125.25,Y
104470,12/20/2020 04:18:24 PM,,MIN,N,O,M,53,DE,N,N,220.03,N
20212452,12/21/2020 01:28:53 AM,,MIN,Y,W,M,26,DNS,N,N,120.05,N
20121867,12/21/2020 01:28:50 PM,,MED,N,B,M,32,DE,N,N,120.10,N
20206658,12/22/2020 04:26:53 PM,,MAX,N,B,M,22,DE,N,Y,110-125.25,Y
20194595,12/22/2020 04:47:33 PM,,MAX,Y,B,M,22,DE,N,Y,160.10,Y
20161421,12/22/2020 05:52:35 PM,,MAX,N,B,M,25,DE,N,Y,110-125.25,Y
20108052,12/22/2020 07:06:00 PM,,MAX,N,B,M,26,DE,N,Y,265.03,Y
20169334,12/22/2020 08:30:16 PM,,MAX,Y,O,M,21,DE,N,N,110-125.25,Y
97483,12/22/2020 08:33:00 PM,,MAX,Y,B,M,35,DE,N,Y,110-125.25,Y
166374,12/23/2020 04:46:38 PM,,MAX,Y,W,M,33,DE,N,Y,160.10,Y
20109794,12/23/2020 04:59:03 PM,,MED,Y,B,M,24,DE,N,N,120.10,Y
34510,12/24/2020 01:35:12 AM,,MED,Y,W,M,44,DE,N,N,265.03,N
10096,12/24/2020 01:14:33 PM,,MAX,Y,B,M,38,DEP,N,Y,220.16,Y
20175990,12/24/2020 04:27:12 PM,,MED,Y,O,M,28,DE,N,Y,230.34,Y
20199761,12/24/2020 08:54:17 PM,,MIN,Y,O,M,35,DE,N,N,160.10,N
20129814,12/24/2020 08:56:25 PM,,MAX,N,B,M,25,DE,N,Y,230.34,Y
20212486,12/24/2020 09:25:45 PM,,MIN,N,B,M,56,DE,N,N,110-125.27,N
20212487,12/24/2020 09:50:50 PM,,MED,N,O,M,60,SSR,N,N,,N
20049356,12/24/2020 10:10:53 PM,,MED,Y,W,M,41,DE,N,N,125.27,N
20212490,12/24/2020 11:34:00 PM,,MED,Y,B,M,27,DE,N,N,265.03,Y
113758,12/25/2020 02:17:26 AM,,MED,N,B,M,38,DE,N,N,125.25,Y
20088075,12/25/2020 05:24:00 PM,,MAX,Y,W,M,32,DE,N,N,140.25,Y
20189491,12/25/2020 08:04:52 PM,,MED,N,O,M,35,DEP,N,N,220.16,N
20212497,12/25/2020 11:23:00 PM,,MED,Y,B,M,21,DE,N,N,110-125.27,N
143431,12/26/2020 08:20:48 PM,,MED,N,O,M,66,DE,N,N,130.53,N
20002567,12/27/2020 12:55:57 AM,,MAX,N,W,M,29,DE,N,N,265.03,N
26397,12/28/2020 04:25:26 PM,,MED,Y,O,M,37,SSR,N,N,,Y
37066,12/28/2020 04:46:59 PM,,MAX,Y,O,F,32,DE,N,N,110-150.15,Y
20211831,12/28/2020 05:50:00 PM,,MAX,N,B,M,21,DE,N,Y,125.25,Y
20212515,12/28/2020 07:57:16 PM,,MAX,N,B,M,19,DE,N,Y,105.17,Y
20038918,12/29/2020 11:55:44 AM,,MED,N,O,M,27,DE,N,N,120.10,N
20163677,12/29/2020 12:16:38 PM,,MAX,Y,B,M,22,DE,N,Y,125.25,Y
20196117,12/30/2020 01:22:04 AM,,MAX,Y,O,M,23,DE,N,N,125.25,Y
20160188,12/30/2020 02:12:56 AM,,MAX,N,O,M,22,DE,N,Y,125.25,Y
103566,12/30/2020 11:13:39 AM,,MAX,N,B,M,57,DE,N,N,220.16,Y
20212528,12/30/2020 11:45:33 AM,,MED,Y,O,M,20,DE,N,Y,110-125.25,Y
93527,12/30/2020 01:15:12 PM,,MED,N,B,M,37,DE,N,N,AC 000.00,Y
53053,12/30/2020 05:12:00 PM,,MAX,Y,B,M,38,DE,N,N,125.25,Y
152169,12/30/2020 05:37:05 PM,,MAX,N,B,M,31,DE,N,Y,125.25,N
20152362,12/30/2020 05:38:00 PM,,MAX,Y,B,M,24,DEP,N,Y,110-125.25,Y
20006595,12/30/2020 07:27:00 PM,,MED,N,B,M,32,DEP,N,Y,120.05,Y
